,Job_title,Annual_salary,Age,Sex,Race,Experience_years
2248,"Sergeant, Public Safety",77638.92,34,M,HISPA,13.256945727838353
2249,Trooper,53241.96,33,M,HISPA,4.479215863433199
2250,Trooper,53241.96,31,M,HISPA,3.808428646721014
2251,Trooper,64918.92,42,M,HISPA,9.826348248081754
2252,Probationary Trooper,44082.0,31,M,HISPA,2.9843186376174735
2253,Trooper,64918.92,33,M,HISPA,8.085039391637062
2254,Trooper,53241.96,24,F,HISPA,4.306727721992923
2255,Trooper,64918.92,33,M,HISPA,6.970711239792741
2256,Trooper,64918.92,29,M,HISPA,4.977514938705107
2257,Trooper,72612.96,52,M,HISPA,17.221435073957714
2258,Corporal,72612.96,47,M,HISPA,15.937356687680102
2259,Trooper,64918.92,29,M,HISPA,7.945406134280649
2260,"Sergeant, Public Safety",80820.96,41,M,HISPA,17.840202057537116
2261,Trooper,53241.96,30,M,HISPA,3.4826177128893816
2262,"Sergeant, Public Safety",77638.92,36,M,HISPA,12.260347577294537
2263,Trooper,64918.92,27,M,HISPA,4.977514938705107
2264,Trooper,69540.96,39,M,HISPA,12.260347577294537
2265,Corporal,69540.96,46,M,HISPA,13.946898293599459
2266,Trooper,64918.92,35,M,WHITE,3.6167751562318187
2267,Trooper,64918.92,27,M,WHITE,3.6167751562318187
2268,Trooper,53241.96,27,M,WHITE,4.805026797264831
2269,Trooper,72612.96,40,M,HISPA,17.221435073957714
2270,Probationary Trooper,44082.0,27,M,HISPA,2.9843186376174735
2271,Trooper,53241.96,24,F,HISPA,4.306727721992923
2272,"Sergeant, Public Safety",80820.96,42,M,HISPA,15.937356687680102
2273,Probationary Trooper,44082.0,29,M,HISPA,2.5818463075901628
2274,Trooper,53241.96,28,F,HISPA,4.306727721992923
2275,Trooper,53241.96,32,M,WHITE,4.306727721992923
2276,Trooper,64918.92,29,M,WHITE,3.6167751562318187
2277,Trooper,64918.92,29,M,WHITE,7.945406134280649
2278,Trooper,64918.92,36,M,BLACK,5.533310061123774
2279,"Sergeant, Public Safety",86494.92,53,M,WHITE,33.490078509483425
2280,Trooper,53241.96,27,M,WHITE,4.306727721992923
2281,Trooper,64918.92,54,M,WHITE,6.472412164520832
2282,Probationary Trooper,44082.0,25,M,WHITE,2.5818463075901628
2283,Trooper,69540.96,42,M,WHITE,10.516300813842857
2284,Trooper,53241.96,29,M,WHITE,4.977514938705107
2285,Trooper,79323.0,50,M,WHITE,23.277685373416293
2286,"Sergeant, Public Safety",84390.96,38,M,HISPA,18.58765067044498
2287,Trooper,75967.92,49,M,BLACK,18.98464718645831
2288,Trooper,72612.96,39,M,WHITE,17.840202057537116
2289,"Sergeant, Public Safety",72711.0,42,M,WHITE,8.443705209552558
2290,Trooper,75967.92,49,M,WHITE,21.26532372327974
2291,Trooper,69540.96,37,M,WHITE,13.946898293599459
2292,Trooper,79323.0,49,M,WHITE,27.00123890292066
2293,Trooper,79323.0,65,M,WHITE,17.254289958041575
2294,Corporal,79323.0,65,M,WHITE,17.254289958041575
2295,"Sergeant, Public Safety",84390.96,56,M,WHITE,22.204425826676797
2296,Trooper,69540.96,31,M,WHITE,11.26374942675072
2297,Trooper,53241.96,30,M,HISPA,4.306727721992923
2298,Trooper,53241.96,28,M,WHITE,3.808428646721014
2299,Trooper,69540.96,56,M,WHITE,10.516300813842857
2300,"Sergeant, Public Safety",72711.0,29,M,WHITE,8.712020096237431
2301,Trooper,72612.96,52,M,WHITE,16.244002272462815
2302,Trooper,79323.0,44,M,WHITE,22.721890250997625
2303,"Sergeant, Public Safety",86494.92,43,M,HISPA,22.45357536431275
2304,Trooper,64918.92,29,M,HISPA,8.443705209552558
2305,Corporal,72612.96,39,M,HISPA,18.19886787545261
2306,Trooper,53241.96,25,M,WHITE,4.306727721992923
2307,Trooper,75967.92,48,M,WHITE,21.673271867321027
2308,Corporal,69540.96,41,M,HISPA,12.758646652566446
2309,Trooper,53241.96,26,M,WHITE,3.4826177128893816
2310,Probationary Trooper,44082.0,34,M,HISPA,2.5818463075901628
2311,Trooper,53241.96,34,F,HISPA,3.4826177128893816
2312,Trooper,64918.92,29,F,HISPA,6.970711239792741
2313,"Lieutenant, Public Safety",92859.96,47,M,HISPA,21.26532372327974
2314,Trooper,64918.92,28,M,HISPA,7.945406134280649
2315,Trooper,79323.0,60,M,HISPA,8.252051719063362
2316,Trooper,64918.92,31,M,WHITE,7.469010315064649
2317,"Sergeant, Public Safety",86494.92,54,M,WHITE,25.862269588013444
2318,Trooper,64918.92,29,F,HISPA,8.443705209552558
2319,"Sergeant, Public Safety",84390.96,46,M,WHITE,18.98464718645831
2320,Trooper,64918.92,32,M,HISPA,6.472412164520832
2321,Corporal,72612.96,41,M,WHITE,14.828504349849757
2322,Trooper,69540.96,37,M,WHITE,13.946898293599459
2323,Trooper,75967.92,60,M,WHITE,19.33509928335284
2324,Trooper,64918.92,33,M,BLACK,10.094663134766627
2325,"Captain, Public Safety",104331.0,42,M,WHITE,17.840202057537116
2326,Trooper,64918.92,30,M,BLACK,4.805026797264831
2327,Trooper,64918.92,30,M,WHITE,3.808428646721014
2328,Trooper,53241.96,27,M,WHITE,4.977514938705107
2329,Trooper,69540.96,40,M,WHITE,13.256945727838353
2330,Trooper,72612.96,37,M,WHITE,17.221435073957714
2331,Trooper,64918.92,36,M,WHITE,8.936528470810488
2332,Trooper,79323.0,60,M,HISPA,12.030363388707503
2333,Trooper,64918.92,26,M,WHITE,6.970711239792741
2334,Trooper,53241.96,33,M,BLACK,4.306727721992923
2335,Trooper,53241.96,28,F,WHITE,5.475814013977015
2336,Trooper,72612.96,42,M,WHITE,16.91752739618199
2337,Trooper,64918.92,33,M,WHITE,9.826348248081754
2338,Corporal,64918.92,27,M,HISPA,6.970711239792741
2339,Trooper,53241.96,25,M,HISPA,4.805026797264831
2340,Trooper,72612.96,49,M,HISPA,17.840202057537116
2341,Trooper,69540.96,35,F,HISPA,11.35683826498833
2342,"Sergeant, Public Safety",86494.92,45,M,HISPA,23.96490003217041
2343,Trooper,75967.92,45,M,HISPA,18.56300950738208
2344,Corporal,72612.96,43,M,HISPA,18.19886787545261
2345,Probationary Trooper,44082.0,23,M,HISPA,2.9843186376174735
2346,Trooper,79323.0,53,M,HISPA,32.95344873611368
2347,Trooper,64918.92,31,M,HISPA,9.37733149893564
2348,Trooper,75967.92,44,M,HISPA,18.58765067044498
2349,Trooper,53241.96,28,M,HISPA,5.475814013977015
2350,Trooper,64918.92,55,M,HISPA,5.533310061123774
2351,Trooper,72612.96,40,F,HISPA,16.91752739618199
2352,"Major, Public Safety",116473.92,46,M,WHITE,24.846506088420707
2353,"Sergeant, Public Safety",86494.92,53,M,WHITE,30.768598944536848
2354,"Sergeant, Public Safety",80820.96,36,M,WHITE,15.937356687680102
2355,Trooper,75967.92,54,M,HISPA,18.56300950738208
2356,Trooper,64918.92,32,M,HISPA,7.469010315064649
2357,"Captain, Public Safety",107682.0,55,M,HISPA,34.29776107654504
2358,Trooper,53241.96,25,M,HISPA,4.805026797264831
2359,Trooper,69540.96,33,M,HISPA,11.26374942675072
2360,Trooper,53241.96,28,M,HISPA,4.479215863433199
2361,Trooper,53241.96,37,M,HISPA,4.884426100467498
2362,Trooper,53241.96,25,M,HISPA,3.98091678816129
2363,Trooper,53241.96,31,M,WHITE,5.475814013977015
2364,Trooper,79323.0,48,M,WHITE,26.86160564556425
2365,Trooper,64918.92,32,M,WHITE,8.443705209552558
2366,Trooper,64918.92,30,M,WHITE,9.826348248081754
2367,Trooper,64918.92,30,M,WHITE,7.469010315064649
2368,"Sergeant, Public Safety",86494.92,49,M,WHITE,26.95469448380186
2369,Trooper,64918.92,25,M,WHITE,4.479215863433199
2370,Trooper,53241.96,29,M,WHITE,5.475814013977015
2371,Probationary Trooper,44082.0,24,M,WHITE,2.9843186376174735
2372,Trooper,69540.96,34,M,WHITE,13.256945727838353
2373,Trooper,53241.96,28,M,WHITE,4.479215863433199
2374,Corporal,75967.92,44,M,WHITE,20.287890921784843
2375,Trooper,69540.96,42,M,BLACK,13.256945727838353
2376,Trooper,69540.96,45,M,BLACK,13.52252270751624
2377,Trooper,75967.92,46,M,WHITE,20.287890921784843
2378,Corporal,64918.92,31,M,WHITE,4.306727721992923
2379,Trooper,53241.96,34,M,HISPA,3.808428646721014
2380,"Sergeant, Public Safety",80820.96,38,M,HISPA,14.828504349849757
2381,Probationary Trooper,44082.0,29,M,HISPA,2.5818463075901628
2382,"Sergeant, Public Safety",86494.92,51,M,HISPA,23.504931654996337
2383,Trooper,64918.92,35,M,HISPA,3.808428646721014
2384,Trooper,53241.96,26,M,WHITE,5.974113089248924
2385,Trooper,53241.96,30,M,WHITE,4.306727721992923
2386,Trooper,53241.96,39,M,HISPA,4.479215863433199
2387,Trooper,53241.96,28,M,HISPA,5.128099824089475
2388,"Sergeant, Public Safety",77638.92,33,M,HISPA,12.391767113629985
2389,Probationary Trooper,44082.0,23,M,HISPA,2.9843186376174735
2390,Trooper,53241.96,27,F,HISPA,4.805026797264831
2391,Trooper,53241.96,33,M,HISPA,4.479215863433199
2392,"Sergeant, Public Safety",80820.96,40,M,HISPA,18.19886787545261
2393,"Captain, Public Safety",106405.92,45,M,HISPA,18.56300950738208
2394,Trooper,53241.96,24,M,HISPA,5.475814013977015
2395,Probationary Trooper,44082.0,26,M,HISPA,2.5818463075901628
2396,Trooper,75967.92,48,M,HISPA,18.56300950738208
2397,Trooper,53241.96,28,M,HISPA,5.475814013977015
2398,Trooper,64918.92,26,M,HISPA,5.475814013977015
2399,"Captain, Public Safety",107682.0,47,M,HISPA,25.17231702225234
2400,Probationary Trooper,44082.0,34,F,HISPA,2.9843186376174735
2401,Trooper,64918.92,30,M,HISPA,7.945406134280649
2402,Corporal,75967.92,46,M,HISPA,18.56300950738208
2403,Probationary Trooper,44082.0,28,M,HISPA,3.6167751562318187
2404,Trooper,53241.96,23,M,HISPA,3.808428646721014
2405,Probationary Trooper,44082.0,33,M,HISPA,2.9843186376174735
2406,Trooper,64918.92,52,M,HISPA,10.245248020150996
2407,Trooper,69540.96,42,M,HISPA,10.516300813842857
2408,"Sergeant, Public Safety",72711.0,33,M,HISPA,5.533310061123774
2409,Trooper,53241.96,26,F,HISPA,4.479215863433199
2410,Corporal,64918.92,31,F,HISPA,8.443705209552558
2411,Trooper,64918.92,33,M,HISPA,7.469010315064649
2412,"Lieutenant, Public Safety",95191.92,52,F,HISPA,26.073088427551557
2413,Trooper,53241.96,23,M,HISPA,4.6298007488175665
2414,Trooper,64918.92,29,M,WHITE,3.6167751562318187
2415,"Sergeant, Public Safety",84390.96,43,M,WHITE,19.33509928335284
2416,Trooper,53241.96,42,M,WHITE,5.475814013977015
2417,Trooper,69540.96,38,M,BLACK,11.762048502022628
2418,Trooper,64918.92,47,M,BLACK,7.586740316365154
2419,Trooper,72612.96,47,M,WHITE,17.221435073957714
2420,Probationary Trooper,44082.0,23,M,HISPA,2.5818463075901628
2421,Trooper,53241.96,29,M,WHITE,5.475814013977015
2422,Trooper,53241.96,28,M,WHITE,5.588068201263544
2423,Trooper,53241.96,25,M,HISPA,3.98091678816129
2424,Trooper,69540.96,42,M,WHITE,13.946898293599459
2425,"Sergeant, Public Safety",84390.96,46,M,WHITE,22.204425826676797
2426,Trooper,53241.96,23,M,WHITE,3.98091678816129
2427,"Sergeant, Public Safety",72711.0,40,F,WHITE,7.945406134280649
2428,"Sergeant, Public Safety",77638.92,51,M,HISPA,12.890066188901894
2429,Trooper,72612.96,35,M,HISPA,14.828504349849757
2430,Trooper,72612.96,57,M,HISPA,7.915289157203776
2431,"Sergeant, Public Safety",86494.92,53,M,BLACK,32.95344873611368
2432,Corporal,75967.92,49,M,WHITE,21.26532372327974
2433,Trooper,64918.92,30,M,WHITE,7.469010315064649
2434,Probationary Trooper,44082.0,23,M,HISPA,2.9843186376174735
2435,Trooper,69540.96,34,M,WHITE,10.401308719549341
2436,Trooper,64918.92,31,M,BLACK,6.970711239792741
2437,Trooper,69540.96,32,M,WHITE,11.26374942675072
2438,Trooper,53241.96,25,F,HISPA,3.4826177128893816
2439,Probationary Trooper,44082.0,25,M,HISPA,2.9843186376174735
2440,Trooper,64918.92,35,M,WHITE,6.472412164520832
2441,Trooper,79323.0,49,M,BLACK,26.95469448380186
2442,"Lieutenant, Public Safety",95191.92,50,M,WHITE,23.96490003217041
2443,Trooper,53241.96,28,M,WHITE,4.306727721992923
2444,Trooper,79323.0,47,M,WHITE,22.45357536431275
2445,Trooper,72612.96,47,M,BLACK,16.91752739618199
2446,Trooper,64918.92,29,M,WHITE,8.443705209552558
2447,"Captain, Public Safety",106405.92,39,M,WHITE,18.56300950738208
2448,"Sergeant, Public Safety",72711.0,30,F,HISPA,8.936528470810488
2449,Trooper,53241.96,32,M,WHITE,4.306727721992923
2450,Trooper,69540.96,53,M,WHITE,13.52252270751624
2451,Corporal,79323.0,53,M,HISPA,22.45357536431275
2452,Trooper,75967.92,43,M,WHITE,21.26532372327974
2453,Trooper,64918.92,34,M,HISPA,13.273373169880285
2454,Trooper,53241.96,30,M,WHITE,4.977514938705107
2455,Trooper,64918.92,34,M,BLACK,4.479215863433199
2456,"Lieutenant, Public Safety",92859.96,42,M,WHITE,20.287890921784843
2457,"Lieutenant, Public Safety",95191.92,47,M,BLACK,23.96490003217041
2458,Trooper,53241.96,26,F,WHITE,3.4826177128893816
2459,Trooper,53241.96,28,M,HISPA,5.475814013977015
2460,Trooper,64918.92,27,M,HISPA,3.6167751562318187
2461,Trooper,64918.92,28,M,HISPA,6.970711239792741
2462,Trooper,64918.92,33,M,HISPA,8.085039391637062
2463,Trooper,53241.96,33,F,HISPA,4.306727721992923
2464,Trooper,64918.92,31,F,HISPA,7.469010315064649
2465,"Captain, Public Safety",107682.0,50,M,WHITE,24.6329493418756
2466,Probationary Trooper,44082.0,41,M,WHITE,2.9843186376174735
2467,Trooper,64918.92,28,F,WHITE,6.472412164520832
2468,Trooper,69540.96,38,F,WHITE,13.793575501208101
2469,"Sergeant, Public Safety",72711.0,31,M,BLACK,8.577862652894995
2470,Trooper,64918.92,41,M,WHITE,5.533310061123774
2471,"Sergeant, Public Safety",80820.96,37,M,WHITE,18.19886787545261
2472,Trooper,53241.96,25,F,WHITE,3.4826177128893816
2473,Probationary Trooper,44082.0,37,M,BLACK,2.5818463075901628
2474,Trooper,64918.92,30,F,BLACK,7.945406134280649
2475,Trooper,53241.96,25,M,HISPA,3.808428646721014
2476,Trooper,53241.96,34,M,HISPA,4.977514938705107
2477,Trooper,64918.92,32,M,HISPA,3.6167751562318187
2478,Trooper,53241.96,25,M,WHITE,5.974113089248924
2479,Trooper,64918.92,26,M,WHITE,6.970711239792741
2480,Trooper,64918.92,37,M,WHITE,4.805026797264831
2481,Trooper,64918.92,34,M,HISPA,7.469010315064649
2482,Trooper,69540.96,38,M,HISPA,13.256945727838353
2483,Corporal,75967.92,48,M,HISPA,18.98464718645831
2484,"Sergeant, Public Safety",80820.96,52,M,HISPA,16.91752739618199
2485,Trooper,53241.96,30,M,HISPA,3.98091678816129
2486,Trooper,53241.96,25,M,HISPA,3.808428646721014
2487,Trooper,53241.96,34,M,HISPA,4.805026797264831
2488,Trooper,64918.92,30,M,HISPA,7.469010315064649
2489,Trooper,53241.96,25,F,HISPA,3.98091678816129
2490,Trooper,64918.92,33,M,HISPA,10.401308719549341
2491,Trooper,53241.96,26,M,HISPA,3.6167751562318187
2492,Trooper,53241.96,25,M,HISPA,4.479215863433199
2493,Trooper,53241.96,26,F,HISPA,4.306727721992923
2494,Trooper,64918.92,27,M,HISPA,6.970711239792741
2495,Trooper,64918.92,31,M,HISPA,9.37733149893564
2496,Trooper,64918.92,28,F,HISPA,8.041232879525246
2497,Trooper,53241.96,27,M,HISPA,4.805026797264831
2498,Trooper,53241.96,26,M,HISPA,5.475814013977015
2499,Trooper,53241.96,26,F,HISPA,5.752342621682854
2500,Trooper,69540.96,42,M,HISPA,12.260347577294537
2501,Trooper,75967.92,47,M,HISPA,21.26532372327974
2502,"Sergeant, Public Safety",77638.92,34,M,HISPA,13.256945727838353
2503,Trooper,72612.96,39,M,WHITE,15.937356687680102
2504,Probationary Trooper,44082.0,23,M,WHITE,2.5818463075901628
2505,Trooper,53241.96,27,M,WHITE,5.974113089248924
2506,Trooper,79323.0,55,M,BLACK,26.073088427551557
2507,Trooper,79323.0,49,M,BLACK,26.073088427551557
2508,Trooper,64918.92,29,M,WHITE,6.472412164520832
2509,Trooper,69540.96,36,M,HISPA,13.256945727838353
2510,Trooper,64918.92,28,M,HISPA,7.469010315064649
2511,Probationary Trooper,44082.0,30,M,HISPA,2.9843186376174735
2512,Trooper,53241.96,31,M,WHITE,3.808428646721014
2513,"Sergeant, Public Safety",77638.92,30,M,HISPA,6.472412164520832
2514,Corporal,79323.0,56,M,HISPA,38.56615810044012
2515,"Sergeant, Public Safety",77638.92,30,M,HISPA,10.4588047666961
2516,Trooper,53241.96,24,F,HISPA,4.479215863433199
2517,Trooper,64918.92,31,M,HISPA,6.472412164520832
2518,Trooper,53241.96,48,M,HISPA,5.475814013977015
2519,Trooper,53241.96,33,M,HISPA,7.04463472898143
2520,Trooper,72612.96,43,M,WHITE,17.840202057537116
2521,"Lieutenant, Public Safety",95191.92,51,M,WHITE,23.96490003217041
2522,Trooper,72612.96,46,M,BLACK,16.244002272462815
2523,Trooper,53241.96,27,M,HISPA,4.977514938705107
2524,Trooper,53241.96,38,M,HISPA,4.977514938705107
2525,Trooper,69540.96,35,M,WHITE,7.260929382533522
2526,Trooper,69540.96,46,M,WHITE,13.388365264173803
2527,"Sergeant, Public Safety",77638.92,49,M,HISPA,12.487593858874583
2528,Trooper,53241.96,26,F,HISPA,4.306727721992923
2529,Probationary Trooper,44082.0,23,M,HISPA,2.9843186376174735
2530,"Sergeant, Public Safety",84390.96,52,M,HISPA,22.45357536431275
2531,Probationary Trooper,44082.0,35,M,BLACK,2.5818463075901628
2532,Trooper,53241.96,35,M,HISPA,3.98091678816129
2533,Trooper,53241.96,28,M,BLACK,4.380651211181612
2534,"Sergeant, Public Safety",77638.92,57,M,WHITE,13.273373169880285
2535,Trooper,75967.92,42,M,WHITE,18.58765067044498
2536,"Sergeant, Public Safety",72711.0,29,F,HISPA,8.936528470810488
2537,Trooper,64918.92,26,M,WHITE,6.970711239792741
2538,Trooper,53241.96,27,F,ASIAN,5.588068201263544
2539,Trooper,64918.92,25,M,HISPA,6.472412164520832
2540,Trooper,64918.92,28,M,HISPA,5.533310061123774
2541,Trooper,64918.92,33,M,WHITE,4.596945864733704
2542,Trooper,72612.96,39,M,HISPA,14.828504349849757
2543,Trooper,79323.0,69,M,WHITE,18.25362601559238
2544,"Captain, Public Safety",106405.92,38,M,WHITE,18.98464718645831
2545,Trooper,53241.96,26,M,WHITE,4.977514938705107
2546,"Captain, Public Safety",107682.0,53,M,BLACK,25.862269588013444
2547,Trooper,72612.96,59,M,WHITE,17.221435073957714
2548,Trooper,53241.96,25,M,WHITE,4.977514938705107
2549,Trooper,53241.96,26,M,WHITE,4.479215863433199
2550,Trooper,53241.96,26,M,WHITE,5.475814013977015
2551,Trooper,69540.96,46,M,WHITE,16.627309253441208
2552,Trooper,69540.96,52,M,WHITE,12.260347577294537
2553,"Sergeant, Public Safety",84390.96,40,M,WHITE,18.56300950738208
2554,"Sergeant, Public Safety",77638.92,33,M,WHITE,13.256945727838353
2555,Trooper,53241.96,29,M,WHITE,4.306727721992923
2556,"Sergeant, Public Safety",84390.96,49,M,WHITE,21.26532372327974
2557,Trooper,64918.92,36,M,WHITE,6.472412164520832
2558,"Lieutenant, Public Safety",85776.96,34,M,WHITE,12.758646652566446
2559,Trooper,64918.92,34,M,WHITE,5.533310061123774
2560,Trooper,53241.96,29,M,WHITE,4.306727721992923
2561,"Major, Public Safety",116473.92,50,M,WHITE,23.277685373416293
2562,Corporal,79323.0,56,M,WHITE,26.95469448380186
2563,"Sergeant, Public Safety",77638.92,38,M,WHITE,11.762048502022628
2564,Probationary Trooper,44082.0,32,M,BLACK,2.5818463075901628
2565,"Captain, Public Safety",107682.0,57,M,WHITE,31.305228717906598
2566,Trooper,69540.96,33,M,WHITE,13.388365264173803
2567,Trooper,53241.96,24,M,WHITE,3.808428646721014
2568,Trooper,79323.0,63,M,WHITE,15.83331622141454
2569,Corporal,72612.96,38,M,WHITE,16.91752739618199
2570,Trooper,64918.92,32,M,WHITE,7.945406134280649
2571,Trooper,75967.92,45,M,WHITE,18.56300950738208
2572,Trooper,53241.96,30,M,AMIND,4.977514938705107
2573,Trooper,64918.92,31,M,ASIAN,7.469010315064649
2574,"Sergeant, Public Safety",80820.96,38,M,ASIAN,17.840202057537116
2575,Trooper,64918.92,29,M,HISPA,3.6167751562318187
2576,Probationary Trooper,44082.0,36,F,HISPA,2.9843186376174735
2577,Trooper,53241.96,26,M,HISPA,4.479215863433199
2578,Probationary Trooper,44082.0,29,M,WHITE,2.9843186376174735
2579,Probationary Trooper,44082.0,28,M,WHITE,2.5818463075901628
2580,Trooper,64918.92,31,M,WHITE,9.826348248081754
2581,Trooper,64918.92,35,M,BLACK,6.472412164520832
2582,Trooper,69540.96,43,M,WHITE,12.758646652566446
2583,Trooper,79323.0,46,M,BLACK,23.277685373416293
2584,Trooper,53241.96,28,M,WHITE,3.808428646721014
2585,Trooper,64918.92,31,M,WHITE,7.469010315064649
2586,Trooper,53241.96,28,M,WHITE,4.457312607377291
2587,Trooper,72612.96,42,M,BLACK,17.840202057537116
2588,Trooper,72612.96,42,F,WHITE,19.33509928335284
2589,Trooper,69540.96,34,M,WHITE,9.495061500236144
2590,Trooper,69540.96,34,M,WHITE,12.260347577294537
2591,"Sergeant, Public Safety",84390.96,45,M,WHITE,20.287890921784843
2592,Trooper,53241.96,25,F,WHITE,4.805026797264831
2593,Trooper,53241.96,27,M,WHITE,5.974113089248924
2594,"Lieutenant, Public Safety",95191.92,46,M,WHITE,22.45357536431275
2595,"Captain, Public Safety",102264.96,32,M,BLACK,13.946898293599459
2596,Trooper,79323.0,44,M,WHITE,22.45357536431275
2597,Trooper,53241.96,30,M,WHITE,4.306727721992923
2598,Trooper,69540.96,35,M,WHITE,12.621751302217021
2599,Trooper,72612.96,38,M,WHITE,17.840202057537116
2600,Trooper,69540.96,43,M,WHITE,12.449263160776745
2601,"Sergeant, Public Safety",72711.0,46,M,WHITE,9.826348248081754
2602,Trooper,69540.96,34,M,WHITE,12.985892934146491
2603,Trooper,72612.96,50,M,WHITE,17.221435073957714
2604,"Sergeant, Public Safety",86494.92,47,M,WHITE,22.45357536431275
2605,Trooper,64918.92,30,M,WHITE,6.472412164520832
2606,Director VI,165136.68,59,M,WHITE,35.97883597883598
2607,Trooper,64918.92,37,M,WHITE,9.37733149893564
2608,Corporal,69540.96,47,M,HISPA,13.793575501208101
2609,Trooper,64918.92,32,M,HISPA,9.826348248081754
2610,"Sergeant, Public Safety",84390.96,44,M,HISPA,20.287890921784843
2611,Trooper,53241.96,34,M,WHITE,5.974113089248924
2612,"Sergeant, Public Safety",72711.0,39,M,HISPA,7.945406134280649
2613,Trooper,53241.96,32,M,HISPA,3.6167751562318187
2614,Trooper,53241.96,27,M,HISPA,3.808428646721014
2615,Trooper,69540.96,31,M,HISPA,11.26374942675072
2616,Trooper,53241.96,25,M,WHITE,4.306727721992923
2617,Trooper,53241.96,32,M,HISPA,4.084957254426853
2618,Trooper,72612.96,46,M,HISPA,14.828504349849757
2619,Trooper,53241.96,26,M,WHITE,3.808428646721014
2620,Corporal,79323.0,49,M,WHITE,23.277685373416293
2621,Trooper,75967.92,49,M,WHITE,18.98464718645831
2622,"Lieutenant, Public Safety",92859.96,42,M,WHITE,21.963490010061808
2623,Trooper,53241.96,40,M,BLACK,3.98091678816129
2624,"Lieutenant, Public Safety",92859.96,46,M,WHITE,18.56300950738208
2625,Trooper,53241.96,24,F,BLACK,3.4826177128893816
2626,Trooper,79323.0,47,M,WHITE,25.862269588013444
2627,Trooper,72612.96,51,M,WHITE,18.19886787545261
2628,Trooper,64918.92,29,M,WHITE,8.936528470810488
2629,Trooper,72612.96,42,M,BLACK,16.244002272462815
2630,Trooper,64918.92,45,M,WHITE,7.1404614742260275
2631,Trooper,53241.96,26,M,WHITE,3.98091678816129
2632,Trooper,72612.96,46,M,WHITE,17.840202057537116
2633,Corporal,69540.96,34,M,WHITE,13.256945727838353
2634,"Sergeant, Public Safety",72711.0,36,M,WHITE,7.945406134280649
2635,Trooper,53241.96,24,M,BLACK,4.306727721992923
2636,Trooper,69540.96,53,M,BLACK,13.946898293599459
2637,Trooper,53241.96,36,M,BLACK,4.977514938705107
2638,Trooper,69540.96,37,M,WHITE,10.4588047666961
2639,Trooper,69540.96,34,M,WHITE,13.946898293599459
2640,Trooper,53241.96,29,M,WHITE,4.977514938705107
2641,Trooper,53241.96,31,M,AMIND,4.572304701670808
2642,Trooper,64918.92,35,M,WHITE,10.094663134766627
2643,Trooper,53241.96,36,M,WHITE,5.475814013977015
2644,Trooper,75967.92,45,M,WHITE,18.56300950738208
2645,Trooper,69540.96,37,M,WHITE,12.260347577294537
2646,"Sergeant, Public Safety",77638.92,31,M,WHITE,10.587486396024559
2647,Trooper,75967.92,44,M,WHITE,18.98464718645831
2648,Trooper,69540.96,44,M,WHITE,11.762048502022628
2649,"Sergeant, Public Safety",86494.92,50,M,WHITE,25.17231702225234
2650,Trooper,75967.92,49,M,WHITE,18.56300950738208
2651,Trooper,69540.96,39,M,WHITE,13.256945727838353
2652,Trooper,72612.96,39,M,WHITE,16.91752739618199
2653,Probationary Trooper,44082.0,28,M,WHITE,3.4826177128893816
2654,Trooper,64918.92,31,M,WHITE,9.826348248081754
2655,Trooper,72612.96,39,M,WHITE,15.937356687680102
2656,Trooper,53241.96,33,M,WHITE,4.128763766538669
2657,Trooper,75967.92,41,M,WHITE,18.56300950738208
2658,Trooper,53241.96,24,M,BLACK,3.4826177128893816
2659,Trooper,79323.0,47,M,BLACK,26.073088427551557
2660,Trooper,64918.92,28,M,WHITE,8.443705209552558
2661,Trooper,79323.0,64,M,WHITE,13.4841920094184
2662,Trooper,53241.96,30,M,WHITE,3.98091678816129
2663,Trooper,64918.92,30,M,WHITE,8.654524049090673
2664,Trooper,53241.96,27,F,BLACK,4.805026797264831
2665,Corporal,64918.92,30,M,WHITE,9.37733149893564
2666,Trooper,69540.96,36,M,WHITE,12.758646652566446
2667,Trooper,69540.96,54,M,BLACK,13.256945727838353
2668,"Sergeant, Public Safety",84390.96,47,M,WHITE,24.846506088420707
2669,Trooper,72612.96,39,M,WHITE,18.19886787545261
2670,"Sergeant, Public Safety",80820.96,39,F,WHITE,14.828504349849757
2671,Trooper,53241.96,30,F,WHITE,3.4826177128893816
2672,Trooper,53241.96,26,M,WHITE,4.246493767839175
2673,"Sergeant, Public Safety",72711.0,33,M,HISPA,9.37733149893564
2674,Corporal,69540.96,45,M,HISPA,14.729939697598171
2675,Trooper,53241.96,31,M,HISPA,5.475814013977015
2676,Trooper,53241.96,30,M,HISPA,5.475814013977015
2677,Trooper,69540.96,43,M,HISPA,13.946898293599459
2678,Trooper,79323.0,62,M,WHITE,16.08520366605748
2679,Trooper,64918.92,30,M,WHITE,7.469010315064649
2680,Trooper,53241.96,24,M,WHITE,3.98091678816129
2681,Trooper,53241.96,26,F,HISPA,4.977514938705107
2682,Trooper,53241.96,26,M,WHITE,3.98091678816129
2683,Trooper,53241.96,25,M,WHITE,5.475814013977015
2684,"Captain, Public Safety",106405.92,47,M,HISPA,18.58765067044498
2685,Trooper,53241.96,32,M,HISPA,3.98091678816129
2686,Corporal,69540.96,57,M,HISPA,13.256945727838353
2687,Trooper,53241.96,26,M,WHITE,3.98091678816129
